91, 0.0, 0
128, 0.0, 0
147, 0.0, 0
133, 0.0, 0
151, 0.0, 0
107, 0.0, 0
139, 0.0, 0
121, 0.0, 0
94, 0.0, 0
21, 0.0, 0
90, 0.0, 0
114, 0.0, 0
130, 0.0, 0
125, 0.0, 0
102, 0.0, 0
104, 0.0, 0
78, 0.0, 0
148, 0.0, 0
116, 0.0, 0
1729, 0.0, 0
134, 0.0, 0
98, 0.0, 0
95, 0.0, 0
110, 0.0, 0
142, 0.5530000000000003, 0
135, 0.0, 0
107, 0.121, 1
139, 0.0, 0
134, 0.3340000000000001, 1
104, 0.0, 0
125, 0.0, 0
21, 0.0, 0
147, 0.181, 1
121, 0.0, 0
142, 1.2490000000000006, 2
90, 0.0, 0
95, 0.0, 0
128, 0.0, 0
94, 0.0, 0
133, 0.0, 0
102, 0.0, 0
148, 0.8830000000000006, 4
110, 0.8220000000000005, 3
135, 0.42400000000000015, 1
114, 0.3730000000000001, 2
98, 0.42700000000000016, 3
91, 0.8330000000000005, 1
116, 0.0, 0
151, 0.0, 0
130, 0.0, 0
78, 2.7249999999999983, 5
1729, 6.051999999999996, 4
